function,scale,data,algorithm,iteration,dist_y_mean,dist_y_std,dist_x_mean,dist_x_std
Ackley,norm,clean,tpe,56,2.3171591783388394,1.612200516256653,0.822158864969688,0.6559280438609905
Ackley,norm,clean,tpe,57,2.3150857791872737,1.6131325568297332,0.821908522366527,0.6561570444540417
Ackley,norm,clean,tpe,58,2.3068373213108093,1.6165959557003704,0.8218439204867333,0.6569320776024492
Ackley,norm,clean,tpe,59,2.2205695695051673,1.5899696763274418,0.785224284206229,0.6437610549177967
Ackley,norm,clean,tpe,60,2.220564922025593,1.5899656860541285,0.784754842541952,0.643333615763355
Ackley,norm,clean,tpe,61,2.206970953909794,1.5926587494110396,0.7823003364053498,0.64522505251535
Ackley,norm,clean,tpe,62,2.2067891321783013,1.5925549956547873,0.7824578846974809,0.6453131061044969
Ackley,norm,clean,tpe,63,2.2040218839858805,1.5901005498713434,0.7819355396821828,0.6451242558664629
Ackley,norm,clean,tpe,64,2.2000526258336284,1.5920670473838658,0.7810538975307394,0.645277968554493
Ackley,norm,clean,tpe,65,2.1876504523251215,1.593738086973891,0.7741681010498397,0.6426798555465801
Ackley,norm,clean,tpe,66,2.169960086174876,1.60485083170178,0.7712468649692414,0.6425640619072172
Ackley,norm,clean,tpe,67,2.169763629724737,1.6050923615593131,0.771208984550243,0.6426066898397835
Ackley,norm,clean,tpe,68,2.1673527131027672,1.6029324801748837,0.7687659749077984,0.6418607723984203
Ackley,norm,clean,tpe,69,2.1551033408392617,1.6021797655857164,0.7676357235893628,0.6420314509789367
Ackley,norm,clean,tpe,70,2.15419598617707,1.6017938677448897,0.768630261358712,0.6423690427647591
Ackley,norm,clean,tpe,71,2.143112894452979,1.6071082971158568,0.7673521520483283,0.6441031696587635
Ackley,norm,clean,tpe,72,2.143112894452979,1.6071082971158568,0.7673521520483283,0.6441031696587635
Ackley,norm,clean,tpe,73,2.1377864065316157,1.6053609807947367,0.7644363793064044,0.6436553717669835
Ackley,norm,clean,tpe,74,2.1360929411773655,1.6075040916466579,0.7640442013243132,0.6441035848982261
Ackley,norm,clean,tpe,75,2.1290267967747045,1.6087119794207259,0.7631285444536132,0.644715942845476
Ackley,norm,clean,tpe,76,2.1288015795562947,1.608498350790965,0.7618327847012256,0.6436030297978929
Ackley,norm,clean,tpe,77,2.128397916018531,1.608546991230005,0.7616037833161158,0.643650478865794
Ackley,norm,clean,tpe,78,2.1241709819108796,1.6055561540347474,0.7617216662602376,0.643736998410161
Ackley,norm,clean,tpe,79,2.1216180559285083,1.6036510378435522,0.7612622463740353,0.643362837037932
Ackley,norm,clean,tpe,80,2.1216090101831746,1.6036484481213291,0.7612330508607181,0.6433542930362386
Ackley,norm,clean,tpe,81,2.119719224067885,1.6029252559931564,0.7616320838668897,0.6446568452794517
Ackley,norm,clean,tpe,82,2.1196331555792147,1.6028969228360235,0.7619188372674427,0.6448171321578591
Ackley,norm,clean,tpe,83,2.1138181838513024,1.6019975364314327,0.7612945502093263,0.6448573647479595
Ackley,norm,clean,tpe,84,2.11190466301559,1.6037310800377294,0.7610668288474841,0.6450272845030888
Ackley,norm,clean,tpe,85,2.103186303801186,1.599170014055807,0.7573421375340978,0.6429240623242899
Ackley,norm,clean,tpe,86,2.1026339175678412,1.5988208580800611,0.7571959373379471,0.6423684306667565
Ackley,norm,clean,tpe,87,2.1001040828152124,1.597019350478224,0.7507112528667308,0.6430468219933857
Ackley,norm,clean,tpe,88,2.1001040828152124,1.597019350478224,0.7507112528667308,0.6430468219933857
Ackley,norm,clean,tpe,89,2.087145126672938,1.5880223581384585,0.7438145079213356,0.6379599250154929
Ackley,norm,clean,tpe,90,2.087145126672938,1.5880223581384585,0.7438145079213356,0.6379599250154929
Ackley,norm,clean,tpe,91,2.087145126672938,1.5880223581384585,0.7438145079213356,0.6379599250154929
Ackley,norm,clean,tpe,92,2.0851340249136543,1.5869414781303919,0.7431817913920817,0.6382128941334994
Ackley,norm,clean,tpe,93,2.08489449153208,1.5867748158064783,0.743193953105719,0.6379066071694813
Ackley,norm,clean,tpe,94,2.0761773743660483,1.5874237107635187,0.7421700846702788,0.6382938501819968
Ackley,norm,clean,tpe,95,2.068512925802918,1.5870194060119984,0.7402067777601516,0.6394537191482884
Ackley,norm,clean,tpe,96,2.0656107784738094,1.5898891730318396,0.7396155074962683,0.639670864717336
Ackley,norm,clean,tpe,97,2.06230532626209,1.5885742818666677,0.7387394816631248,0.6393870957496055
Ackley,norm,clean,tpe,98,2.0605449627352637,1.5891399208315542,0.7397912551687231,0.6397938044249709
Ackley,norm,clean,tpe,99,2.0601631789071804,1.5895801928673183,0.739927487719124,0.6401301944056675
Ackley,norm,clean,tpe,100,2.042863358600144,1.5816207877297128,0.7313464078752857,0.63476526820187
Ackley,norm,clean,tpe_w_smooth,1,9.185932693927844,2.7101271441102397,3.515133022400945,1.4922732023987226
Ackley,norm,clean,tpe_w_smooth,2,8.092826309598948,2.336314308007677,2.9020806252546483,1.2047213512236394
Ackley,norm,clean,tpe_w_smooth,3,7.403371005712619,1.9980800600498188,2.5458732786686693,1.0085206641405635
Ackley,norm,clean,tpe_w_smooth,4,7.018897172501784,2.042402596749368,2.335627808674423,0.9895388980520796
Ackley,norm,clean,tpe_w_smooth,5,6.480382996638124,1.883468489965654,2.097242758749158,0.9003192724242857
Ackley,norm,clean,tpe_w_smooth,6,6.212763036840208,1.8097757214301975,1.9696942428010542,0.8637052302233967
Ackley,norm,clean,tpe_w_smooth,7,6.051150639433534,1.7217694055244248,1.8759991876228232,0.8000439612481127
Ackley,norm,clean,tpe_w_smooth,8,5.685069942627013,1.666491155822569,1.7296253874588094,0.7531594710323369
Ackley,norm,clean,tpe_w_smooth,9,5.578205569707739,1.641734150923329,1.7072498236633766,0.7538134073520358
Ackley,norm,clean,tpe_w_smooth,10,5.491165369929971,1.5798727157200645,1.6708903843021312,0.7181138440065435
Ackley,norm,clean,tpe_w_smooth,11,5.301261692879596,1.490973359715208,1.5470724040695192,0.6619192673313263
Ackley,norm,clean,tpe_w_smooth,12,4.822378676150875,1.5928608679537775,1.4283430713721186,0.6763230869663017
Ackley,norm,clean,tpe_w_smooth,13,4.471396590761985,1.8430936273314196,1.315946602068483,0.6978602316182633
Ackley,norm,clean,tpe_w_smooth,14,4.219016941363528,1.867176216158312,1.2112785737336724,0.7029514273170595
Ackley,norm,clean,tpe_w_smooth,15,4.006697964232034,1.8134039382479124,1.137101846496141,0.6529787541502412
Ackley,norm,clean,tpe_w_smooth,16,3.8669877132773447,1.8518818575883405,1.1144321920866078,0.6726507060518531
Ackley,norm,clean,tpe_w_smooth,17,3.6591780557749063,1.8300781753737707,1.071467165312206,0.669804791894887
Ackley,norm,clean,tpe_w_smooth,18,3.3322822794998,1.7416522493411069,0.979150878638965,0.6395511322873653
Ackley,norm,clean,tpe_w_smooth,19,3.265236415509388,1.7251265548872774,0.9769913130953947,0.6390859254983766
Ackley,norm,clean,tpe_w_smooth,20,3.1421281106517434,1.7230885931915398,0.9732289099759399,0.6404358370017492
Ackley,norm,clean,tpe_w_smooth,21,3.060230304967628,1.7194812934168222,0.9501971893489102,0.6348157966339487
Ackley,norm,clean,tpe_w_smooth,22,3.0086416893552217,1.7301229651648065,0.9513801362581242,0.6433829807092267
Ackley,norm,clean,tpe_w_smooth,23,2.982986118224094,1.714436345316897,0.9466867036634699,0.6473092810914205
Ackley,norm,clean,tpe_w_smooth,24,2.891090626073965,1.66237519857127,0.9424179690061811,0.6479164377501684
Ackley,norm,clean,tpe_w_smooth,25,2.7851744928609787,1.617572294723382,0.9227361065888209,0.648108813427783
Ackley,norm,clean,tpe_w_smooth,26,2.7203141454709527,1.6153737696541093,0.8999381544638279,0.6513097401803323
Ackley,norm,clean,tpe_w_smooth,27,2.676449980358492,1.5950935680497509,0.9012011351620867,0.6533952781168918
Ackley,norm,clean,tpe_w_smooth,28,2.6377956725194203,1.5951989848346935,0.8927320861631735,0.6596993705164468
Ackley,norm,clean,tpe_w_smooth,29,2.6134007481144077,1.607804520715463,0.8884573107429498,0.6636896140732595
Ackley,norm,clean,tpe_w_smooth,30,2.5782008421192164,1.6298976336787427,0.8860103693587793,0.6687946777799255
Ackley,norm,clean,tpe_w_smooth,31,2.5270818136435222,1.647651266445224,0.8633045769723066,0.6765080871047373
Ackley,norm,clean,tpe_w_smooth,32,2.520406387404197,1.645478508959412,0.8651538729926987,0.6761404160516205
Ackley,norm,clean,tpe_w_smooth,33,2.4580759439937254,1.6217592004315222,0.8427681339233886,0.6577207468225135
Ackley,norm,clean,tpe_w_smooth,34,2.3942094659005932,1.640372825112035,0.8298558002652774,0.6612527926182633
Ackley,norm,clean,tpe_w_smooth,35,2.380567283733586,1.6399179336204712,0.824333940960068,0.661637951302425
Ackley,norm,clean,tpe_w_smooth,36,2.371288692235798,1.6386066032409148,0.8231100074952877,0.6616627856311841
Ackley,norm,clean,tpe_w_smooth,37,2.3623190745549096,1.6435443800628156,0.8235677576933561,0.6627502106787618
Ackley,norm,clean,tpe_w_smooth,38,2.3553600371711823,1.6432288602908605,0.8158340465092099,0.6590457234910622
Ackley,norm,clean,tpe_w_smooth,39,2.339543463875744,1.6479931847059592,0.8142077523684037,0.6600158167020026
Ackley,norm,clean,tpe_w_smooth,40,2.32653686988018,1.6500367321897047,0.8017128460527225,0.6635499249352734
Ackley,norm,clean,tpe_w_smooth,41,2.310613096993373,1.6529435439745221,0.7972276838068683,0.6622939520050771
Ackley,norm,clean,tpe_w_smooth,42,2.3042338272485843,1.6494755071087968,0.7985080505734145,0.6661422730629103
Ackley,norm,clean,tpe_w_smooth,43,2.2266810761114817,1.669252644992449,0.7654581760094517,0.6774055556182424
Ackley,norm,clean,tpe_w_smooth,44,2.203455290312471,1.6833011281809462,0.7612511557647299,0.6792065816249231
Ackley,norm,clean,tpe_w_smooth,45,2.200088678666159,1.6810756203674075,0.7623918885363569,0.6803086409969562
Ackley,norm,clean,tpe_w_smooth,46,2.1586594476452556,1.6726978472979699,0.732496145793222,0.6733931680742602
Ackley,norm,clean,tpe_w_smooth,47,2.15558811355327,1.6743090912117737,0.7330712880890811,0.673845291207174
Ackley,norm,clean,tpe_w_smooth,48,2.1502615360821027,1.6745378615094535,0.732386246599331,0.6743002834239066
Ackley,norm,clean,tpe_w_smooth,49,2.1232388420495436,1.6614151678398352,0.7246276487383487,0.6698165515890839
Ackley,norm,clean,tpe_w_smooth,50,2.105891172812937,1.6581438754315845,0.7223874843631021,0.6705573695051378
Ackley,norm,clean,tpe_w_smooth,51,1.9994830302046833,1.5961352055857372,0.6809130858428936,0.6408447446358414
Ackley,norm,clean,tpe_w_smooth,52,1.983892278395393,1.6015042123062784,0.6797063700251482,0.6422656719446325
Ackley,norm,clean,tpe_w_smooth,53,1.9730636891795372,1.5984787627769528,0.6801473956203484,0.6441213105532899
Ackley,norm,clean,tpe_w_smooth,54,1.9637672104452353,1.6049085456071455,0.6796014176255928,0.645405539795255
Ackley,norm,clean,tpe_w_smooth,55,1.960259505906317,1.6082387771370208,0.6790751225051446,0.6458929493013448
Ackley,norm,clean,tpe_w_smooth,56,1.9534179073971323,1.6099829562122174,0.6768737461525948,0.6452786202827258
Ackley,norm,clean,tpe_w_smooth,57,1.9491685028317247,1.6122912704514143,0.6751946537037273,0.6425633467960737
Ackley,norm,clean,tpe_w_smooth,58,1.948692390615424,1.612837598089004,0.6750834283624012,0.6426754184368209
Ackley,norm,clean,tpe_w_smooth,59,1.921658920136479,1.6070098519972682,0.6582782634810144,0.6433969922526709
Ackley,norm,clean,tpe_w_smooth,60,1.9163413798674065,1.6064244006993538,0.6485868586579273,0.6439011647829715
Ackley,norm,clean,tpe_w_smooth,61,1.909405765330011,1.6049762724018464,0.6497381804788401,0.6457634230273416
Ackley,norm,clean,tpe_w_smooth,62,1.901111673883414,1.6057894991661419,0.6486366048294434,0.6455484935599077
Ackley,norm,clean,tpe_w_smooth,63,1.9003293000583827,1.6054298479009965,0.6485187155176135,0.6454888358222667
Ackley,norm,clean,tpe_w_smooth,64,1.898939244062853,1.6052300327149858,0.6489709953756013,0.6461089580353624
Ackley,norm,clean,tpe_w_smooth,65,1.8955097796050335,1.6039768880297731,0.6482980089797984,0.646417694257391
Ackley,norm,clean,tpe_w_smooth,66,1.8423477086539433,1.5320054815228852,0.6154558244882433,0.6025238058202422
Ackley,norm,clean,tpe_w_smooth,67,1.8045492411788375,1.538175774706025,0.5982777439000393,0.6044682016419755
Ackley,norm,clean,tpe_w_smooth,68,1.7668929017236896,1.4843580481385301,0.5745782772620828,0.5658061493030462
Ackley,norm,clean,tpe_w_smooth,69,1.7400872409339263,1.4759604539976574,0.5586788624435798,0.5637862856244001
Ackley,norm,clean,tpe_w_smooth,70,1.7032104155069085,1.4801222866744905,0.5543737579561838,0.5666891712188247
Ackley,norm,clean,tpe_w_smooth,71,1.6917430140327487,1.4898061756698928,0.5525220315486025,0.5680052229863664
Ackley,norm,clean,tpe_w_smooth,72,1.6899075085000632,1.4916093424629226,0.5519767810252375,0.5684050352444782
Ackley,norm,clean,tpe_w_smooth,73,1.6242163001626064,1.4167506159367242,0.5253073616554894,0.5431550785455428
Ackley,norm,clean,tpe_w_smooth,74,1.617341904997715,1.4202200917983843,0.5242854154729184,0.5435808025783304
Ackley,norm,clean,tpe_w_smooth,75,1.6164921642340346,1.4209933765667475,0.5242058524708827,0.543748402436972
Ackley,norm,clean,tpe_w_smooth,76,1.5232241788247458,1.353496637702428,0.48668214842058144,0.5088822978648836
Ackley,norm,clean,tpe_w_smooth,77,1.5213489185451905,1.3553132155323564,0.4863360621688888,0.509178762731857
Ackley,norm,clean,tpe_w_smooth,78,1.5213489185451905,1.3553132155323564,0.4863360621688888,0.509178762731857
Ackley,norm,clean,tpe_w_smooth,79,1.521336137475707,1.3552999525115959,0.4858729043866647,0.5088806155043187
Ackley,norm,clean,tpe_w_smooth,80,1.5090627477766694,1.3549801058666764,0.48441801561758885,0.509664595699017
Ackley,norm,clean,tpe_w_smooth,81,1.5079370365493978,1.3558617890239613,0.48427899515743617,0.5097783339302349
Ackley,norm,clean,tpe_w_smooth,82,1.5078211560390116,1.3556844219594428,0.4843688383059227,0.5099313060323027
Ackley,norm,clean,tpe_w_smooth,83,1.506128333318625,1.3554288580882756,0.4770510956848954,0.5009723740673646
Ackley,norm,clean,tpe_w_smooth,84,1.497120144653672,1.357429228451829,0.4760859880247311,0.501543831636216
Ackley,norm,clean,tpe_w_smooth,85,1.4902411147537271,1.3585319916444138,0.4761904878399592,0.5026351198240786
Ackley,norm,clean,tpe_w_smooth,86,1.4796708060964037,1.343835466385437,0.4754928371644651,0.5019070334053045
Ackley,norm,clean,tpe_w_smooth,87,1.4709829169282347,1.3380001345271553,0.474886716777539,0.5018584816968735
Ackley,norm,clean,tpe_w_smooth,88,1.470165459072029,1.3374669359239495,0.47526073168642385,0.5021429040476191
Ackley,norm,clean,tpe_w_smooth,89,1.470165459072029,1.3374669359239495,0.47526073168642385,0.5021429040476191
Ackley,norm,clean,tpe_w_smooth,90,1.470165459072029,1.3374669359239495,0.47526073168642385,0.5021429040476191
Ackley,norm,clean,tpe_w_smooth,91,1.4636043723612946,1.3388962641332702,0.47445185598044437,0.5025178908075798
Ackley,norm,clean,tpe_w_smooth,92,1.4608308825608396,1.3410424607527631,0.4739812293920088,0.5028850534668321
Ackley,norm,clean,tpe_w_smooth,93,1.4589633406928413,1.342399307168991,0.4737189366890929,0.5030831943535762
Ackley,norm,clean,tpe_w_smooth,94,1.4568536913888928,1.3437918229502508,0.47202954907452976,0.5020074380305887
Ackley,norm,clean,tpe_w_smooth,95,1.456367348642131,1.3440558012054853,0.4719716372227723,0.5020475003656846
Ackley,norm,clean,tpe_w_smooth,96,1.4487578099547065,1.3463994731619056,0.46984319170428906,0.501484283213599
Ackley,norm,clean,tpe_w_smooth,97,1.4487578099547065,1.3463994731619056,0.46984319170428906,0.501484283213599
Ackley,norm,clean,tpe_w_smooth,98,1.4331845087939035,1.331164516073048,0.47202653893032975,0.5041699446607557
Ackley,norm,clean,tpe_w_smooth,99,1.4329305087350732,1.3312426117226495,0.4719902147488904,0.5041924048371516
Ackley,norm,clean,tpe_w_smooth,100,1.4293828494223768,1.3275291836493852,0.4698963584749598,0.5021239469584164
Ackley,norm,clean,tpe_w_smooth_inv,1,9.185932693927844,2.7101271441102397,3.515133022400945,1.4922732023987226
Ackley,norm,clean,tpe_w_smooth_inv,2,8.092826309598948,2.336314308007677,2.9020806252546483,1.2047213512236394
Ackley,norm,clean,tpe_w_smooth_inv,3,7.403371005712619,1.9980800600498188,2.5458732786686693,1.0085206641405635
Ackley,norm,clean,tpe_w_smooth_inv,4,7.018897172501784,2.042402596749368,2.335627808674423,0.9895388980520796
Ackley,norm,clean,tpe_w_smooth_inv,5,6.480382996638124,1.883468489965654,2.097242758749158,0.9003192724242857
Ackley,norm,clean,tpe_w_smooth_inv,6,6.212763036840208,1.8097757214301975,1.9696942428010542,0.8637052302233967
Ackley,norm,clean,tpe_w_smooth_inv,7,6.051150639433534,1.7217694055244248,1.8759991876228232,0.8000439612481127
Ackley,norm,clean,tpe_w_smooth_inv,8,5.685069942627013,1.666491155822569,1.7296253874588094,0.7531594710323369
Ackley,norm,clean,tpe_w_smooth_inv,9,5.578205569707739,1.641734150923329,1.7072498236633766,0.7538134073520358
Ackley,norm,clean,tpe_w_smooth_inv,10,5.491165369929971,1.5798727157200645,1.6708903843021312,0.7181138440065435
Ackley,norm,clean,tpe_w_smooth_inv,11,5.255198687287045,1.5011987446079476,1.5198230536130461,0.6771634414041304
Ackley,norm,clean,tpe_w_smooth_inv,12,4.657730770254788,1.5023386825230092,1.3436216029503374,0.6451346071433499
Ackley,norm,clean,tpe_w_smooth_inv,13,4.388891413239403,1.615118634426647,1.230253433917522,0.6299945273689889
Ackley,norm,clean,tpe_w_smooth_inv,14,4.210884671099814,1.618099998716722,1.1700655133590359,0.6383847563279973
Ackley,norm,clean,tpe_w_smooth_inv,15,4.126579262056385,1.674445414174665,1.1534141949785677,0.6435947080337369
Ackley,norm,clean,tpe_w_smooth_inv,16,3.957583054264857,1.746993814228361,1.1076217475121566,0.659059375178192
Ackley,norm,clean,tpe_w_smooth_inv,17,3.8121563672347185,1.7208748229444164,1.0716120844506163,0.6538220829445552
Ackley,norm,clean,tpe_w_smooth_inv,18,3.7598219625101477,1.7179954521006287,1.061265804353903,0.6555085123659062
Ackley,norm,clean,tpe_w_smooth_inv,19,3.6787193676200385,1.673192164186868,1.0314390573604286,0.6303261570994877
Ackley,norm,clean,tpe_w_smooth_inv,20,3.55577000297492,1.6896201919094822,1.0168325599374544,0.6369889250034586
Ackley,norm,clean,tpe_w_smooth_inv,21,3.521146154762536,1.6740161050413678,1.0103372736668415,0.6443433765160921
Ackley,norm,clean,tpe_w_smooth_inv,22,3.510364674556346,1.6755310209480907,1.0093869557096806,0.6443693090114075
Ackley,norm,clean,tpe_w_smooth_inv,23,3.4245858018434694,1.6715513256363963,0.9809640082739832,0.6289263257256308
Ackley,norm,clean,tpe_w_smooth_inv,24,3.2934140144094193,1.5469050220910923,0.9606531045234799,0.6219705509547387
Ackley,norm,clean,tpe_w_smooth_inv,25,3.1806891363986747,1.5142193017420917,0.9290377702845503,0.5766057298472304
Ackley,norm,clean,tpe_w_smooth_inv,26,2.9978497687679715,1.5354899716587838,0.9056015647654457,0.5851824531193673
Ackley,norm,clean,tpe_w_smooth_inv,27,2.9068361829961393,1.500553513133676,0.8959376940327278,0.5911975523498905
Ackley,norm,clean,tpe_w_smooth_inv,28,2.859129442034958,1.507240374110687,0.8927202536628012,0.5939346199400619
Ackley,norm,clean,tpe_w_smooth_inv,29,2.7288560546555254,1.4172387134116669,0.8571609463274921,0.5859692019298434
Ackley,norm,clean,tpe_w_smooth_inv,30,2.6981373521896126,1.4226196876723503,0.8529252730145415,0.5839520409068362
Ackley,norm,clean,tpe_w_smooth_inv,31,2.6438391314954597,1.4416617672156056,0.850389048099936,0.592224595655483
Ackley,norm,clean,tpe_w_smooth_inv,32,2.6131465206873603,1.4397125108227822,0.8494733043690686,0.5922750835067914
Ackley,norm,clean,tpe_w_smooth_inv,33,2.5970488837236623,1.4440266167608844,0.85714872514545,0.5914791970133607
Ackley,norm,clean,tpe_w_smooth_inv,34,2.5670416949927612,1.445226119299702,0.8511531336655551,0.5926669906002068
Ackley,norm,clean,tpe_w_smooth_inv,35,2.535931006685354,1.4778598399249077,0.8479578575074472,0.5977564562287984
Ackley,norm,clean,tpe_w_smooth_inv,36,2.52013315742493,1.4763047843648194,0.8487464913511414,0.5991520563252153
Ackley,norm,clean,tpe_w_smooth_inv,37,2.501836861713004,1.4874483435297852,0.8439138472061329,0.6005482472927062
Ackley,norm,clean,tpe_w_smooth_inv,38,2.493496038547044,1.4849567477559857,0.8461860294776257,0.6018916101344716
Ackley,norm,clean,tpe_w_smooth_inv,39,2.4840396550612147,1.4894991353904665,0.8465838793747348,0.6035541858831056
Ackley,norm,clean,tpe_w_smooth_inv,40,2.4595894189942937,1.4925851643819477,0.8455241466329068,0.6045491386471449
Ackley,norm,clean,tpe_w_smooth_inv,41,2.4402954066047773,1.5098310974353508,0.8422857570859561,0.6054014771721438
Ackley,norm,clean,tpe_w_smooth_inv,42,2.438186551516827,1.5109366992062196,0.8424148259253953,0.6059675902859151
Ackley,norm,clean,tpe_w_smooth_inv,43,2.4351554619425784,1.5112067064455104,0.842010472775241,0.6066011616025503
Ackley,norm,clean,tpe_w_smooth_inv,44,2.4247553166068267,1.5132321272862406,0.8416312519194848,0.6087861124104162
Ackley,norm,clean,tpe_w_smooth_inv,45,2.4189851207733275,1.5181383433079714,0.8410276289832003,0.6095165748911568
Ackley,norm,clean,tpe_w_smooth_inv,46,2.4122295695436553,1.522384533213221,0.8403119148014985,0.6102565875615025
Ackley,norm,clean,tpe_w_smooth_inv,47,2.376567951269053,1.4839259103929334,0.8144031320033335,0.5883470341432597
Ackley,norm,clean,tpe_w_smooth_inv,48,2.36801601051749,1.4895024797848913,0.8140643538119892,0.589567837449493
Ackley,norm,clean,tpe_w_smooth_inv,49,2.3603078956444317,1.5002713861639039,0.8127784444184583,0.5912594731441272
Ackley,norm,clean,tpe_w_smooth_inv,50,2.352345519328844,1.5023651663404411,0.8117466544246222,0.5948254032059185
Ackley,norm,clean,tpe_w_smooth_inv,51,2.3497031214056947,1.5012024913048243,0.8112195751988094,0.5935545883746045
Ackley,norm,clean,tpe_w_smooth_inv,52,2.3453417903069753,1.5045225521222556,0.8111500836586688,0.5940156546292779
Ackley,norm,clean,tpe_w_smooth_inv,53,2.3436489917930423,1.5042173830890546,0.8124306368806756,0.5942505006923161
Ackley,norm,clean,tpe_w_smooth_inv,54,2.339038908735072,1.5093131634753678,0.8116932312439432,0.5959645443918894
Ackley,norm,clean,tpe_w_smooth_inv,55,2.332195616457649,1.5181590992367529,0.8118299988276155,0.5977035781896108
Ackley,norm,clean,tpe_w_smooth_inv,56,2.3270416053361007,1.5235493597650496,0.8116400101907085,0.5993909323907142
Ackley,norm,clean,tpe_w_smooth_inv,57,2.3244133851993904,1.5273473721717108,0.8107027702483123,0.6000964735178753
Ackley,norm,clean,tpe_w_smooth_inv,58,2.324166609931608,1.5274291721029571,0.8107433812857829,0.6003237823954125
Ackley,norm,clean,tpe_w_smooth_inv,59,2.315924118479154,1.5345434021511029,0.8090554817356963,0.601427031787139
Ackley,norm,clean,tpe_w_smooth_inv,60,2.314683770459361,1.5342964900098346,0.8109808547955691,0.6018383065639071
Ackley,norm,clean,tpe_w_smooth_inv,61,2.28935092889562,1.4966854260293798,0.8055626677984253,0.5959305837369223
Ackley,norm,clean,tpe_w_smooth_inv,62,2.2849409792490425,1.4989213089599944,0.8011982054132745,0.5950446906998037
Ackley,norm,clean,tpe_w_smooth_inv,63,2.2832008934632135,1.4998333513408204,0.8012074716737085,0.5952291660618677
Ackley,norm,clean,tpe_w_smooth_inv,64,2.2755162059757104,1.501525452683337,0.8017781524555694,0.5970242820614375
Ackley,norm,clean,tpe_w_smooth_inv,65,2.273898256397949,1.5000056002469426,0.8023467955191773,0.5962388021059518
Ackley,norm,clean,tpe_w_smooth_inv,66,2.2710514929716994,1.499573535787916,0.8023376867019096,0.5966851007737646
Ackley,norm,clean,tpe_w_smooth_inv,67,2.270960907053222,1.4995334052413332,0.8022246714459875,0.5966833890392786
Ackley,norm,clean,tpe_w_smooth_inv,68,2.269219625317477,1.499091653748281,0.8009637680064272,0.5961101134966265
Ackley,norm,clean,tpe_w_smooth_inv,69,2.267429391077645,1.5015796181362602,0.8007250262796523,0.5966366038888768
Ackley,norm,clean,tpe_w_smooth_inv,70,2.2574367977241194,1.5121892386459153,0.800083522663193,0.5984065875513084
Ackley,norm,clean,tpe_w_smooth_inv,71,2.2245194613890256,1.4957205850824342,0.7876649014207474,0.5929487234651044
Ackley,norm,clean,tpe_w_smooth_inv,72,2.2182383125266947,1.5032794665871096,0.7866920877824076,0.5941128587264519
Ackley,norm,clean,tpe_w_smooth_inv,73,2.2170676907606115,1.5027735064249217,0.7867221381479895,0.5948356631527301
Ackley,norm,clean,tpe_w_smooth_inv,74,2.2162821090603204,1.5036329267484545,0.7866732100584564,0.594975909872266
Ackley,norm,clean,tpe_w_smooth_inv,75,2.1791702858189197,1.4758171441165029,0.7583221762668885,0.5731408850205075
Ackley,norm,clean,tpe_w_smooth_inv,76,2.1684196500131043,1.4716701672592873,0.7586240321330777,0.5733961900820439
Ackley,norm,clean,tpe_w_smooth_inv,77,2.16106649541405,1.475832554014461,0.7575130193608384,0.5744965032230188
Ackley,norm,clean,tpe_w_smooth_inv,78,2.1565822712197744,1.4752561246162303,0.7569291376202113,0.5747004617282268
Ackley,norm,clean,tpe_w_smooth_inv,79,2.1555303829376227,1.476605176983307,0.7564412804290197,0.5746192086367607
Ackley,norm,clean,tpe_w_smooth_inv,80,2.154080366502851,1.4780018767952772,0.7562400454912549,0.5748452118346827
Ackley,norm,clean,tpe_w_smooth_inv,81,2.1433108096073736,1.480440543290593,0.7552712369253757,0.5767780891046531
Ackley,norm,clean,tpe_w_smooth_inv,82,2.142045859866976,1.4821632843721544,0.7549572611455423,0.5771606804984157
Ackley,norm,clean,tpe_w_smooth_inv,83,2.140416489144951,1.4839714471531433,0.7546698090654109,0.5775028003605874
Ackley,norm,clean,tpe_w_smooth_inv,84,2.1398197584657987,1.484804251650689,0.7545604741825035,0.5777623980500037
Ackley,norm,clean,tpe_w_smooth_inv,85,2.117745693013744,1.4747396855339991,0.7463148733853794,0.5724843147038836
Ackley,norm,clean,tpe_w_smooth_inv,86,2.117745693013744,1.4747396855339991,0.7463148733853794,0.5724843147038836
Ackley,norm,clean,tpe_w_smooth_inv,87,2.1171092080339466,1.475360406664168,0.7462944751623791,0.572686928966797
Ackley,norm,clean,tpe_w_smooth_inv,88,2.1160788238568022,1.4766508745555589,0.7461181329266775,0.5728979461765851
Ackley,norm,clean,tpe_w_smooth_inv,89,2.1159342380608632,1.4768165826122044,0.7460909978812744,0.5729616547660586
Ackley,norm,clean,tpe_w_smooth_inv,90,2.1159342380608632,1.4768165826122044,0.7460909978812744,0.5729616547660586
Ackley,norm,clean,tpe_w_smooth_inv,91,2.1130052263776498,1.4760430979203496,0.7454270511204609,0.5725646808692414
Ackley,norm,clean,tpe_w_smooth_inv,92,2.11260890978983,1.4765934007714085,0.7453234561869434,0.5726961194025914
Ackley,norm,clean,tpe_w_smooth_inv,93,2.111838719930245,1.4773243276413306,0.7454415683662932,0.5732000850692959
Ackley,norm,clean,tpe_w_smooth_inv,94,2.1084912447300774,1.4812170722976774,0.7450045316716927,0.5739337749248797
