metric,function,scale,data,algorithm,n,median_delta,mean_delta,prob_better,rank_biserial,p_wilcoxon,p_ttest,p_sign,p_perm,wilcoxon_holm_sig,wilcoxon_bh_sig,wilcoxon_raw_sig,ttest_holm_sig,ttest_bh_sig,ttest_raw_sig,sign_holm_sig,sign_bh_sig,sign_raw_sig,perm_holm_sig,perm_bh_sig,perm_raw_sig
final_dist_y,Ackley,norm,clean,optuna,50,-1.7696780752484287,-1.3878232762927505,0.7,0.4,7.723469384046666e-07,7.780679755470676e-08,0.006600447966810918,0.0001999600079984003,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Ackley,norm,clean,random,50,1.1762530792616879,0.8000246682158569,0.34,-0.32,0.009964281765361349,0.0081501513479066,0.032839137564268484,0.009798040391921616,False,True,True,False,True,True,False,False,True,False,True,True
final_dist_y,Ackley,norm,clean,tpe_gp,50,-0.08627776812680565,-0.7650601710141649,0.68,0.36,0.002614123910062105,0.0014019973515025006,0.015346677832630107,0.0027994401119776045,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Ackley,norm,clean,tpe_gp_refine,50,-0.384214848072693,-1.1538159624071531,0.86,0.72,8.784112139892386e-07,0.00010696940457270522,2.098677427397888e-07,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,norm,clean,tpe_gp_w,50,-0.7803838034610315,-0.6546080885503401,0.64,0.28,0.014890897756602683,0.010435717976511055,0.06490864707227217,0.010997800439912017,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Ackley,norm,clean,tpe_refine,50,-1.3097093721487347,-1.2530331190029598,0.82,0.64,7.946967700789287e-06,8.966161089913723e-05,5.614100093254137e-06,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,norm,clean,tpe_w_sign,50,0.02989401827547944,-0.43947149083242315,0.46,-0.08,0.25308251223662737,0.03493914538900683,0.6718110337653656,0.03579284143171366,False,False,False,False,False,True,False,False,False,False,False,True
final_dist_y,Ackley,norm,clean,tpe_w_sign_inv,50,-0.014155560902244346,-0.36853791485796267,0.64,0.28,0.07719592312590784,0.11148053542388273,0.06490864707227217,0.10997800439912017,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,norm,clean,tpe_w_smooth,50,-0.13439264013418395,-0.6134805091777676,0.54,0.08,0.01407853473248366,0.00295780953517434,0.6718110337653656,0.003799240151969606,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Ackley,norm,clean,tpe_w_smooth_inv,50,-0.0007999076035005714,0.03021375676029125,0.54,0.08,0.9542249738357711,0.8799232336327819,0.6718110337653656,0.8868226354729054,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,norm,noisy_y,optuna,50,-1.1829470223811072,-1.061484167559979,0.56,0.12,0.0005966978973450665,4.8063740209435484e-05,0.47988766169832786,0.0003999200159968006,False,True,True,True,True,True,False,False,False,True,True,True
final_dist_y,Ackley,norm,noisy_y,random,50,0.9490070870316565,1.03168264520419,0.36,-0.28,0.0021224348550905603,0.001134571199992451,0.06490864707227217,0.0013997200559888023,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Ackley,norm,noisy_y,tpe_gp,50,-0.06891991950657683,-0.5423847081475758,0.6,0.2,0.019067043399514816,0.018602270111377772,0.20263875106454066,0.01839632073585283,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Ackley,norm,noisy_y,tpe_gp_refine,50,-0.2220409763177731,-0.8974316618169539,0.84,0.68,2.0810681753857807e-05,0.000805136768870769,1.163555804595262e-06,0.0009998000399920016,True,True,True,False,True,True,True,True,True,False,True,True
final_dist_y,Ackley,norm,noisy_y,tpe_gp_w,50,-0.0016193433277056357,-0.09635611314134572,0.5,0.0,0.7376605378038441,0.716914379256572,1.0,0.7260547890421916,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,norm,noisy_y,tpe_refine,50,-0.20979735035360747,-0.7469212278725647,0.76,0.52,0.0005966978973450665,0.00885162877833781,0.00030586400160359517,0.007198560287942412,False,True,True,False,True,True,True,True,True,False,True,True
final_dist_y,Ackley,norm,noisy_y,tpe_w_sign,50,0.045560682413245956,-0.3360981322962302,0.46,-0.08,0.5335711137818162,0.13124677546950927,0.6718110337653656,0.1297740451909618,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,norm,noisy_y,tpe_w_sign_inv,50,-0.08644556569119821,-0.27945148990027713,0.6,0.2,0.13807290852462017,0.2467233962504522,0.20263875106454066,0.2505498900219956,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,norm,noisy_y,tpe_w_smooth,50,0.01383334572514272,-0.35657350101362917,0.48,-0.04,0.3776732059941086,0.1274682030012744,0.887724827340783,0.1269746050789842,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,norm,noisy_y,tpe_w_smooth_inv,50,-0.029620357467448954,-0.1921849453612325,0.6,0.2,0.13549845162767582,0.3790583251745723,0.20263875106454066,0.3909218156368726,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,raw,clean,optuna,50,-1.7696780752484287,-1.3878232762927505,0.7,0.4,7.723469384046666e-07,7.780679755470676e-08,0.006600447966810918,0.0001999600079984003,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Ackley,raw,clean,random,50,1.1762530792616879,0.8000246682158569,0.34,-0.32,0.009964281765361349,0.0081501513479066,0.032839137564268484,0.009798040391921616,False,True,True,False,True,True,False,False,True,False,True,True
final_dist_y,Ackley,raw,clean,tpe_gp,50,-1.6267700828285976,-1.5883155446900972,0.76,0.52,9.051156624195755e-08,1.6705606325110112e-08,0.00030586400160359517,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,raw,clean,tpe_gp_refine,50,-2.098127665393962,-1.6069745126290007,0.92,0.84,4.057499225496031e-09,2.1491783475999668e-07,4.461782054931973e-10,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,raw,clean,tpe_gp_w,50,-2.407840079140536,-1.6517776377176165,0.82,0.64,9.772863407420118e-09,4.921471130887425e-09,5.614100093254137e-06,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,raw,clean,tpe_refine,50,-1.3097093721487347,-1.2530331190029598,0.82,0.64,7.946967700789287e-06,8.966161089913723e-05,5.614100093254137e-06,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,raw,clean,tpe_w_sign,50,0.02989401827547944,-0.43947149083242315,0.46,-0.08,0.25308251223662737,0.03493914538900683,0.6718110337653656,0.03579284143171366,False,False,False,False,False,True,False,False,False,False,False,True
final_dist_y,Ackley,raw,clean,tpe_w_sign_inv,50,-0.014155560902244346,-0.36853791485796267,0.64,0.28,0.07719592312590784,0.11148053542388273,0.06490864707227217,0.10997800439912017,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,raw,clean,tpe_w_smooth,50,-0.13439264013418395,-0.6134805091777676,0.54,0.08,0.01407853473248366,0.00295780953517434,0.6718110337653656,0.003799240151969606,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Ackley,raw,clean,tpe_w_smooth_inv,50,-0.0007999076035005714,0.03021375676029125,0.54,0.08,0.9542249738357711,0.8799232336327819,0.6718110337653656,0.8868226354729054,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,raw,noisy_y,optuna,50,-1.1829470223811072,-1.061484167559979,0.56,0.12,0.0005966978973450665,4.8063740209435484e-05,0.47988766169832786,0.0003999200159968006,False,True,True,True,True,True,False,False,False,True,True,True
final_dist_y,Ackley,raw,noisy_y,random,50,0.9490070870316565,1.03168264520419,0.36,-0.28,0.0021224348550905603,0.001134571199992451,0.06490864707227217,0.0013997200559888023,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Ackley,raw,noisy_y,tpe_gp,50,-0.6536421695648809,-1.3935336234262758,0.76,0.52,1.6455253124547653e-06,1.1282690287131811e-06,0.00030586400160359517,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,raw,noisy_y,tpe_gp_refine,50,-1.1179983627073753,-1.5168418985422105,0.94,0.88,3.7055123414120317e-09,8.29711955594826e-07,3.708322537931963e-11,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,raw,noisy_y,tpe_gp_w,50,-1.1092088256925035,-1.3609367637611698,0.78,0.56,3.0412363649645613e-07,2.1879392239775114e-07,9.021490107130603e-05,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Ackley,raw,noisy_y,tpe_refine,50,-0.20979735035360747,-0.7469212278725647,0.76,0.52,0.0005966978973450665,0.00885162877833781,0.00030586400160359517,0.007198560287942412,False,True,True,False,True,True,True,True,True,False,True,True
final_dist_y,Ackley,raw,noisy_y,tpe_w_sign,50,0.045560682413245956,-0.3360981322962302,0.46,-0.08,0.5335711137818162,0.13124677546950927,0.6718110337653656,0.1297740451909618,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,raw,noisy_y,tpe_w_sign_inv,50,-0.08644556569119821,-0.27945148990027713,0.6,0.2,0.13807290852462017,0.2467233962504522,0.20263875106454066,0.2505498900219956,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,raw,noisy_y,tpe_w_smooth,50,0.01383334572514272,-0.35657350101362917,0.48,-0.04,0.3776732059941086,0.1274682030012744,0.887724827340783,0.1269746050789842,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Ackley,raw,noisy_y,tpe_w_smooth_inv,50,-0.029620357467448954,-0.1921849453612325,0.6,0.2,0.13549845162767582,0.3790583251745723,0.20263875106454066,0.3909218156368726,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,clean,optuna,50,0.8157338652059867,-0.19497795358101178,0.38,-0.24,0.5210251168620434,0.6969184914765181,0.11892045255943628,0.6962607478504299,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,clean,random,50,3.181598755522395,2.684324896387462,0.18,-0.64,3.288899332076767e-05,5.045164013510586e-05,5.614100093254137e-06,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Rastrigin,norm,clean,tpe_gp,50,0.028063853331492083,-0.33930215590373314,0.44,-0.12,0.6947463342363385,0.5300913961475288,0.47988766169832786,0.5320935812837433,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,clean,tpe_gp_refine,50,-0.3220985879749474,-1.7325397780863687,0.7,0.4,0.0018425334424101436,0.0015582499234499012,0.006600447966810918,0.001799640071985603,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Rastrigin,norm,clean,tpe_gp_w,50,0.004946148493713665,-0.10115820517361755,0.48,-0.04,0.6118509675549912,0.853916660675355,0.887724827340783,0.8494301139772046,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,clean,tpe_refine,50,-0.9117245627162003,-1.639298515683186,0.72,0.44,0.0014315119741414861,0.0027281092256040526,0.0026021714567221466,0.001799640071985603,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Rastrigin,norm,clean,tpe_w_sign,50,0.3504763188941684,1.1400812331279377,0.34,-0.32,0.016185270214664982,0.05111245993022806,0.032839137564268484,0.046990601879624075,False,True,True,False,False,False,False,False,True,False,False,True
final_dist_y,Rastrigin,norm,clean,tpe_w_sign_inv,50,-0.009653132601760817,-0.22242234536662286,0.58,0.16,0.3988547028530327,0.6381214333787844,0.3222363203575469,0.6318736252749451,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,clean,tpe_w_smooth,50,0.19349318776672852,0.654907209090276,0.24,-0.52,0.029727315082014982,0.24787761528318228,0.00030586400160359517,0.2601479704059188,False,False,True,False,False,False,True,True,True,False,False,False
final_dist_y,Rastrigin,norm,clean,tpe_w_smooth_inv,50,-0.0032907981165237743,-0.05398372292044776,0.56,0.12,0.5720861414815896,0.9183127203316822,0.47988766169832786,0.9228154369126175,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,noisy_y,optuna,50,0.1456637127573046,-0.9293851638348718,0.46,-0.08,0.4490067617286915,0.08862667476704086,0.6718110337653656,0.09618076384723055,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,noisy_y,random,50,2.786509897327141,2.0127903490591588,0.26,-0.48,0.0011471783973160399,0.0023621966784848725,0.000936222910851825,0.0027994401119776045,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Rastrigin,norm,noisy_y,tpe_gp,50,0.03956300846238392,-0.28503969986497607,0.5,0.0,0.9923668279164506,0.5958003230050313,1.0,0.6030793841231754,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,noisy_y,tpe_gp_refine,50,-0.3739564397759718,-2.2042382752301846,0.74,0.48,0.0002211422351869885,0.00019311757255450262,0.000936222910851825,0.0001999600079984003,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rastrigin,norm,noisy_y,tpe_gp_w,50,0.14665425916403052,-0.5015553709349305,0.4,-0.2,0.8258163298101913,0.37242986114283877,0.20263875106454066,0.3719256148770246,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,noisy_y,tpe_refine,50,-1.0303741665790191,-2.2633065099180536,0.74,0.48,2.9747345218211763e-05,0.00022697898028761749,0.000936222910851825,0.0003999200159968006,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rastrigin,norm,noisy_y,tpe_w_sign,50,0.1460892640056386,0.3165480190913202,0.4,-0.2,0.42072286282100535,0.60857358894457,0.20263875106454066,0.6240751849630074,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,noisy_y,tpe_w_sign_inv,50,-0.10758361653437731,-0.7520315415250741,0.58,0.16,0.18444897927691706,0.18980507659783522,0.3222363203575469,0.1887622475504899,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,noisy_y,tpe_w_smooth,50,0.19529238693650175,-0.01724406526091343,0.38,-0.24,0.32777522027848605,0.976262126347161,0.11892045255943628,0.9758048390321936,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,norm,noisy_y,tpe_w_smooth_inv,50,-0.04840530699526191,-0.5384424135667166,0.52,0.04,0.46647302992520423,0.38246022625204285,0.887724827340783,0.39492101579684064,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,clean,optuna,50,0.8157338652059867,-0.19497795358101178,0.38,-0.24,0.5210251168620434,0.6969184914765181,0.11892045255943628,0.6962607478504299,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,clean,random,50,3.181598755522395,2.684324896387462,0.18,-0.64,3.288899332076767e-05,5.045164013510586e-05,5.614100093254137e-06,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Rastrigin,raw,clean,tpe_gp,50,0.8725686490643128,0.823996555708392,0.32,-0.36,0.05060520369320898,0.2277678980184025,0.015346677832630107,0.22575484903019397,False,False,False,False,False,False,False,True,True,False,False,False
final_dist_y,Rastrigin,raw,clean,tpe_gp_refine,50,-0.8473663531587841,-1.5494884623165452,0.68,0.36,0.0034275276816781997,0.0022287682084162555,0.015346677832630107,0.0009998000399920016,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Rastrigin,raw,clean,tpe_gp_w,50,0.048285456395136706,-0.6485978276986021,0.48,-0.04,0.916185835362695,0.20438361142756567,0.887724827340783,0.20575884823035392,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,clean,tpe_refine,50,-0.9117245627162003,-1.639298515683186,0.72,0.44,0.0014315119741414861,0.0027281092256040526,0.0026021714567221466,0.001799640071985603,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Rastrigin,raw,clean,tpe_w_sign,50,0.3504763188941684,1.1400812331279377,0.34,-0.32,0.016185270214664982,0.05111245993022806,0.032839137564268484,0.046990601879624075,False,True,True,False,False,False,False,False,True,False,False,True
final_dist_y,Rastrigin,raw,clean,tpe_w_sign_inv,50,-0.009653132601760817,-0.22242234536662286,0.58,0.16,0.3988547028530327,0.6381214333787844,0.3222363203575469,0.6318736252749451,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,clean,tpe_w_smooth,50,0.19349318776672852,0.654907209090276,0.24,-0.52,0.029727315082014982,0.24787761528318228,0.00030586400160359517,0.2601479704059188,False,False,True,False,False,False,True,True,True,False,False,False
final_dist_y,Rastrigin,raw,clean,tpe_w_smooth_inv,50,-0.0032907981165237743,-0.05398372292044776,0.56,0.12,0.5720861414815896,0.9183127203316822,0.47988766169832786,0.9228154369126175,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,noisy_y,optuna,50,0.1456637127573046,-0.9293851638348718,0.46,-0.08,0.4490067617286915,0.08862667476704086,0.6718110337653656,0.09618076384723055,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,noisy_y,random,50,2.786509897327141,2.0127903490591588,0.26,-0.48,0.0011471783973160399,0.0023621966784848725,0.000936222910851825,0.0027994401119776045,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Rastrigin,raw,noisy_y,tpe_gp,50,0.07244768846194916,0.0033344684902978016,0.46,-0.08,0.6118509675549912,0.9949404896690672,0.6718110337653656,0.9958008398320336,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,noisy_y,tpe_gp_refine,50,-0.9213553749382033,-1.9319527515150787,0.7,0.4,0.001539555129280501,0.0011600417245030896,0.006600447966810918,0.0007998400319936012,False,True,True,False,True,True,False,True,True,False,True,True
final_dist_y,Rastrigin,raw,noisy_y,tpe_gp_w,50,-0.33548702148028653,-1.2521979653716977,0.54,0.08,0.14601836144972324,0.024623287455064848,0.6718110337653656,0.02539492101579684,False,False,False,False,False,True,False,False,False,False,False,True
final_dist_y,Rastrigin,raw,noisy_y,tpe_refine,50,-1.0303741665790191,-2.2633065099180536,0.74,0.48,2.9747345218211763e-05,0.00022697898028761749,0.000936222910851825,0.0003999200159968006,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rastrigin,raw,noisy_y,tpe_w_sign,50,0.1460892640056386,0.3165480190913202,0.4,-0.2,0.42072286282100535,0.60857358894457,0.20263875106454066,0.6240751849630074,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,noisy_y,tpe_w_sign_inv,50,-0.10758361653437731,-0.7520315415250741,0.58,0.16,0.18444897927691706,0.18980507659783522,0.3222363203575469,0.1887622475504899,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,noisy_y,tpe_w_smooth,50,0.19529238693650175,-0.01724406526091343,0.38,-0.24,0.32777522027848605,0.976262126347161,0.11892045255943628,0.9758048390321936,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rastrigin,raw,noisy_y,tpe_w_smooth_inv,50,-0.04840530699526191,-0.5384424135667166,0.52,0.04,0.46647302992520423,0.38246022625204285,0.887724827340783,0.39492101579684064,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,clean,optuna,50,-0.37234129395883087,-1.2290291160705333,0.76,0.52,9.372738659862989e-06,7.266882100796623e-05,0.00030586400160359517,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Rosenbrock,norm,clean,random,50,-0.20702369161209783,-0.863617981214972,0.64,0.28,0.01330480151673541,0.002222959458977096,0.06490864707227217,0.0011997600479904018,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Rosenbrock,norm,clean,tpe_gp,50,0.0,0.24676845166610356,0.32,-0.14,0.22471533650341335,0.12227177829690367,0.3367836351899315,0.11897620475904819,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,clean,tpe_gp_refine,50,-0.19101581014107868,-1.0287344132813177,0.7,0.4,0.0005294876867694143,0.0003898373740306292,0.006600447966810918,0.0001999600079984003,False,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rosenbrock,norm,clean,tpe_gp_w,50,-2.0101183572202377e-05,-0.06307955769646333,0.5,0.0,0.766732668436843,0.6834109822329747,1.0,0.6976604679064187,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,clean,tpe_refine,50,-0.20900765099563048,-1.1380595026173914,0.66,0.32,0.00021178724761483636,3.7926391697420385e-05,0.032839137564268484,0.0001999600079984003,True,True,True,True,True,True,False,False,True,True,True,True
final_dist_y,Rosenbrock,norm,clean,tpe_w_sign,50,0.0,0.05502456672643829,0.32,-0.04,0.7004807462037999,0.7118789736756288,0.8641662404406816,0.7106578684263147,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,clean,tpe_w_sign_inv,50,0.0,-0.00205657996273942,0.3,0.06,0.4859749282803689,0.989377752265437,0.7011080384254456,0.989002199560088,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,clean,tpe_w_smooth,50,0.0,-0.15465826321007167,0.4,0.1,0.634790432838706,0.3490297935323167,0.4995598332025112,0.3669266146770646,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,clean,tpe_w_smooth_inv,50,0.0,-0.157580397316782,0.36,0.06,0.26410579983231863,0.17886255296877346,0.7283324808813632,0.17896420715856828,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,noisy_y,optuna,50,-0.4121105187952552,-1.2374624352734203,0.74,0.48,1.5207189122179443e-05,6.497755743461104e-05,0.000936222910851825,0.0001999600079984003,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rosenbrock,norm,noisy_y,random,50,-0.25198350469526276,-0.9217795881354014,0.64,0.28,0.00594215911497642,0.0012332264545122176,0.06490864707227217,0.0007998400319936012,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Rosenbrock,norm,noisy_y,tpe_gp,50,0.0,0.2718243637122713,0.34,-0.06,0.30141180092144204,0.097162519607863,0.7428293587290682,0.09018196360727855,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,noisy_y,tpe_gp_refine,50,-0.25013079892247575,-1.1357575641238542,0.72,0.44,0.00011374680137699045,0.00012058233758688845,0.0026021714567221466,0.0001999600079984003,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rosenbrock,norm,noisy_y,tpe_gp_w,50,-0.017681615164672287,-0.13781568507619762,0.54,0.1,0.7540225300620748,0.40246344851483834,0.5681724128491652,0.41771645670865826,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,noisy_y,tpe_refine,50,-0.19624555401367233,-1.16489952295539,0.66,0.32,0.0002738644978439453,3.66159251433348e-05,0.032839137564268484,0.0001999600079984003,True,True,True,True,True,True,False,False,True,True,True,True
final_dist_y,Rosenbrock,norm,noisy_y,tpe_w_sign,50,0.0,0.057279608157029004,0.4,0.02,0.9221824384236108,0.7012184539795943,1.0,0.7078584283143371,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,noisy_y,tpe_w_sign_inv,50,0.0,0.027175421420262573,0.34,0.12,0.43879573906305935,0.8581283378476242,0.34492845088243484,0.8772245550889822,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,noisy_y,tpe_w_smooth,50,0.0,-0.11007157976889945,0.4,0.08,0.8259116147488036,0.5041175442704807,0.617719317029696,0.5172965406918616,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,50,0.0,-0.13267354880278331,0.42,0.1,0.20777585214546357,0.2540360503695229,0.5113757815852296,0.2573485302939412,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,raw,clean,optuna,50,-0.37234129395883087,-1.2290291160705333,0.76,0.52,9.372738659862989e-06,7.266882100796623e-05,0.00030586400160359517,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Rosenbrock,raw,clean,random,50,-0.20702369161209783,-0.863617981214972,0.64,0.28,0.01330480151673541,0.002222959458977096,0.06490864707227217,0.0011997600479904018,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Rosenbrock,raw,clean,tpe_gp,50,-0.3169905931806718,-1.1199613544668288,0.78,0.56,7.239255257474042e-07,1.1033489756512944e-05,9.021490107130603e-05,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Rosenbrock,raw,clean,tpe_gp_refine,50,-0.45610153427880906,-1.3074287328968317,0.72,0.44,2.8338981969966426e-06,5.423184282903511e-06,0.0026021714567221466,0.0001999600079984003,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rosenbrock,raw,clean,tpe_gp_w,50,-0.3704635735890237,-1.2380935554766537,0.62,0.24,0.00017022784864551,2.1106888640990465e-05,0.11892045255943628,0.0001999600079984003,True,True,True,True,True,True,False,False,False,True,True,True
final_dist_y,Rosenbrock,raw,clean,tpe_refine,50,-0.20900765099563048,-1.1380595026173914,0.66,0.32,0.00021178724761483636,3.7926391697420385e-05,0.032839137564268484,0.0001999600079984003,True,True,True,True,True,True,False,False,True,True,True,True
final_dist_y,Rosenbrock,raw,clean,tpe_w_sign,50,0.0,0.05502456672643829,0.32,-0.04,0.7004807462037999,0.7118789736756288,0.8641662404406816,0.7106578684263147,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,raw,clean,tpe_w_sign_inv,50,0.0,-0.00205657996273942,0.3,0.06,0.4859749282803689,0.989377752265437,0.7011080384254456,0.989002199560088,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,raw,clean,tpe_w_smooth,50,0.0,-0.15465826321007167,0.4,0.1,0.634790432838706,0.3490297935323167,0.4995598332025112,0.3669266146770646,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,raw,clean,tpe_w_smooth_inv,50,0.0,-0.157580397316782,0.36,0.06,0.26410579983231863,0.17886255296877346,0.7283324808813632,0.17896420715856828,False,False,False,False,False,False,False,False,False,False,False,False
final_dist_y,Rosenbrock,raw,noisy_y,optuna,50,-0.4121105187952552,-1.2374624352734203,0.74,0.48,1.5207189122179443e-05,6.497755743461104e-05,0.000936222910851825,0.0001999600079984003,True,True,True,True,True,True,False,True,True,True,True,True
final_dist_y,Rosenbrock,raw,noisy_y,random,50,-0.25198350469526276,-0.9217795881354014,0.64,0.28,0.00594215911497642,0.0012332264545122176,0.06490864707227217,0.0007998400319936012,False,True,True,False,True,True,False,False,False,False,True,True
final_dist_y,Rosenbrock,raw,noisy_y,tpe_gp,50,-0.4589960148077029,-1.327610039462841,0.78,0.56,8.237842195057965e-07,4.109530308185841e-06,9.021490107130603e-05,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Rosenbrock,raw,noisy_y,tpe_gp_refine,50,-0.4161829673241072,-1.3632800691920364,0.76,0.52,3.486415511844143e-07,2.4374436698991213e-06,0.00030586400160359517,0.0001999600079984003,True,True,True,True,True,True,True,True,True,True,True,True
final_dist_y,Rosenbrock,raw,noisy_y,tpe_gp_w,50,-0.4541617891901445,-1.274976134877278,0.64,0.28,4.6469730756726335e-05,1.475007674494002e-05,0.06490864707227217,0.0001999600079984003,True,True,True,True,True,True,False,False,False,True,True,True
