function,scale,data,algorithm,seed,final_dist_y,final_dist_x,steps
Rosenbrock,norm,noisy_y,tpe_gp,30,2.9209759567377898,1.7807551564158142,
Rosenbrock,norm,noisy_y,tpe_gp,31,2.5996444850179907,1.7223202112738694,
Rosenbrock,norm,noisy_y,tpe_gp,32,2.461095138186445,1.697320310410416,
Rosenbrock,norm,noisy_y,tpe_gp,33,0.017471811857281683,0.02672197906812703,20.0
Rosenbrock,norm,noisy_y,tpe_gp,34,0.010176823779064571,0.20304044521181694,32.0
Rosenbrock,norm,noisy_y,tpe_gp,35,0.18114660926333165,0.7927370109959931,
Rosenbrock,norm,noisy_y,tpe_gp,36,1.4015718802318076,1.5297650303274906,
Rosenbrock,norm,noisy_y,tpe_gp,37,0.06093411574487412,0.43945377784264933,
Rosenbrock,norm,noisy_y,tpe_gp,38,0.4585904679376312,1.10271593807291,
Rosenbrock,norm,noisy_y,tpe_gp,39,3.171465986838618,1.8202291365331593,
Rosenbrock,norm,noisy_y,tpe_gp,40,0.7962597334213148,1.2583930562250598,
Rosenbrock,norm,noisy_y,tpe_gp,41,6.7148244488761915,2.818038231691618,
Rosenbrock,norm,noisy_y,tpe_gp,42,0.09492556367409025,0.748800287053618,
Rosenbrock,norm,noisy_y,tpe_gp,43,0.40749025201923295,1.0742733635411819,
Rosenbrock,norm,noisy_y,tpe_gp,44,0.4246995985640482,1.8466151173689238,
Rosenbrock,norm,noisy_y,tpe_gp,45,0.01842854034775175,0.2573125780121514,53.0
Rosenbrock,norm,noisy_y,tpe_gp,46,2.0896048510291174,1.652535193849379,
Rosenbrock,norm,noisy_y,tpe_gp,47,0.7146831320952286,1.293269432679046,
Rosenbrock,norm,noisy_y,tpe_gp,48,3.364501621100616,1.8557339986074375,
Rosenbrock,norm,noisy_y,tpe_gp,49,1.96389192263116,1.6301745418612354,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,0,0.44725295801515685,1.1152689600118986,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,1,1.544523441712935,0.15321902105965648,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,2,0.6104449867167734,1.2339091046031279,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,3,0.3106151852860286,1.4128644466450249,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,4,0.6351281702286555,1.2100177912430947,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,5,0.39716361363414043,1.0702261633778936,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,6,0.4131478441964719,1.0063898854115112,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,7,2.562786197579324,1.7149327542154948,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,8,0.5968474679764383,1.2167472549214238,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,9,0.6271379747399308,1.2436849431482588,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,10,4.730282189234183,2.1847378219179294,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,11,0.9549787202625563,1.3990369887144078,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,12,0.5245666462033239,2.0756348364282475,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,13,0.3782981432746174,1.7121388506887,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,14,5.5297700530311955,2.4924801046755873,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,15,1.0697798911346263,1.4409256668784483,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,16,2.4362765727029845,1.6751099021939606,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,17,0.20985941322382917,0.7408891290899674,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,18,0.40270987063957014,1.745461800037868,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,19,0.9412745201123006,1.2587159611520484,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,20,0.027721351540455373,0.3394759668530167,13.0
Rosenbrock,norm,noisy_y,tpe_gradw_gp,21,0.18782535297950176,1.0876609151082337,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,22,0.01925669830831572,0.24404299094083068,24.0
Rosenbrock,norm,noisy_y,tpe_gradw_gp,23,1.7670359034864815,0.1777682021171819,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,24,0.05757182212411105,0.47755961317728357,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,25,2.8577515526411585,1.7632573454074312,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,26,1.4719586779127902,1.4822401007234978,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,27,0.10672126584465545,0.6327259761015612,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,28,0.5492193339908338,2.128393046523242,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,29,0.9985736640331092,1.41703730028154,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,30,3.198032831530247,1.8272709950670436,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,31,3.9371032811652396,1.9840997849288136,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,32,2.025872340438355,1.6451895564558894,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,33,0.004220733729181291,0.10911178578064726,32.0
Rosenbrock,norm,noisy_y,tpe_gradw_gp,34,0.2365231125320737,0.8792320024684798,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,35,0.5707343260199792,1.2032493098752068,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,36,1.669742251159366,1.5773744733208672,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,37,0.09585636900352708,0.5913357769390275,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,38,0.6886621350598245,0.9555213498794066,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,39,0.34636724158945437,1.62980386853232,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,40,2.4286957978765598,1.6532819631035625,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,41,3.8130352498253517,1.951282126737729,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,42,0.7682934491532191,1.3212239543430342,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,43,0.6492303050179434,1.2419419129942346,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,44,0.7216340006847493,1.2976008613847414,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,45,0.09118896812938257,0.42152006255195273,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,46,1.5771891730783392,1.561059869077373,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,47,0.9962956968111297,1.4105706947552374,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,48,1.2796357094193855,1.5026689399418038,
Rosenbrock,norm,noisy_y,tpe_gradw_gp,49,0.4131968608480185,1.0722190331694446,
Rosenbrock,norm,noisy_y,optuna,0,0.04790099528980328,0.334213544869302,34.0
Rosenbrock,norm,noisy_y,optuna,1,0.4257963946290804,1.8434462056901337,
Rosenbrock,norm,noisy_y,optuna,2,0.014137399071060654,0.22807297380478142,27.0
Rosenbrock,norm,noisy_y,optuna,3,0.20390750351531267,0.7579162203810267,
Rosenbrock,norm,noisy_y,optuna,4,0.1632291121713552,0.6868326300034342,
Rosenbrock,norm,noisy_y,optuna,5,0.025128015393578416,0.13464989301916613,44.0
Rosenbrock,norm,noisy_y,optuna,6,0.34390126540218807,1.390042824835354,
Rosenbrock,norm,noisy_y,optuna,7,0.18334043500958327,0.6383989953177518,
Rosenbrock,norm,noisy_y,optuna,8,0.4664146233267749,1.0626434652795946,
Rosenbrock,norm,noisy_y,optuna,9,0.17148050049252012,0.5501003261197347,
Rosenbrock,norm,noisy_y,optuna,10,0.24367329464120868,0.6456891127172167,
Rosenbrock,norm,noisy_y,optuna,11,0.03892937416337143,0.4063900994900572,66.0
Rosenbrock,norm,noisy_y,optuna,12,0.19714691708742485,0.15852385783292547,
Rosenbrock,norm,noisy_y,optuna,13,0.3485603180074186,0.9988005780962256,
Rosenbrock,norm,noisy_y,optuna,14,0.42341047522433106,1.0867936458976866,
Rosenbrock,norm,noisy_y,optuna,15,0.5817999990767786,1.0788141406536371,
Rosenbrock,norm,noisy_y,optuna,16,0.04025002787240529,0.1323933681963529,59.0
Rosenbrock,norm,noisy_y,optuna,17,0.2326611832239815,0.8761450495275633,
Rosenbrock,norm,noisy_y,optuna,18,0.19111127606790215,1.0808867615622493,
Rosenbrock,norm,noisy_y,optuna,19,0.3753687383213792,0.9744959921506545,
Rosenbrock,norm,noisy_y,optuna,20,0.5331352291707164,0.8984294953284337,
Rosenbrock,norm,noisy_y,optuna,21,0.36518225277902827,0.9868450862767835,
Rosenbrock,norm,noisy_y,optuna,22,0.5320231908101285,1.1105896870671335,
Rosenbrock,norm,noisy_y,optuna,23,6.2819369150511655,2.375458578445004,
Rosenbrock,norm,noisy_y,optuna,24,0.8324094144431181,1.3294605513285946,
Rosenbrock,norm,noisy_y,optuna,25,0.37049296293565914,1.0445551337872017,
Rosenbrock,norm,noisy_y,optuna,26,0.11906359839877353,0.05658128519389945,
Rosenbrock,norm,noisy_y,optuna,27,0.5189206921783719,1.0161688665058424,
Rosenbrock,norm,noisy_y,optuna,28,0.020657167900804234,0.14504569292514533,76.0
Rosenbrock,norm,noisy_y,optuna,29,0.2516081204418615,0.6382882397141952,
Rosenbrock,norm,noisy_y,optuna,30,1.082683054904617,1.4410084225531483,
Rosenbrock,norm,noisy_y,optuna,31,0.01620773816523372,0.10983621187497583,58.0
Rosenbrock,norm,noisy_y,optuna,32,0.08301196313766644,0.5322579897984395,
Rosenbrock,norm,noisy_y,optuna,33,2.2648299505746814,1.014093677281364,
Rosenbrock,norm,noisy_y,optuna,34,0.023124480799874773,0.25245110222267425,38.0
Rosenbrock,norm,noisy_y,optuna,35,0.4439705156257855,1.0578040377178537,
Rosenbrock,norm,noisy_y,optuna,36,0.4398998095403518,0.9576271995602503,
Rosenbrock,norm,noisy_y,optuna,37,0.4919261230333035,1.1200324955193353,
Rosenbrock,norm,noisy_y,optuna,38,0.035682003208309346,0.03795340551480839,68.0
Rosenbrock,norm,noisy_y,optuna,39,0.8230387839103822,1.3408362733936563,
Rosenbrock,norm,noisy_y,optuna,40,0.444669388446275,1.1123973938910676,
Rosenbrock,norm,noisy_y,optuna,41,0.8435949305117428,1.3533667127979174,
Rosenbrock,norm,noisy_y,optuna,42,0.04913066982798677,0.41259038652305596,71.0
Rosenbrock,norm,noisy_y,optuna,43,0.02725171976026535,0.06985516155104976,24.0
Rosenbrock,norm,noisy_y,optuna,44,0.32100556198785746,0.9898488138049739,
Rosenbrock,norm,noisy_y,optuna,45,0.4173395936768832,0.8735629815526114,
Rosenbrock,norm,noisy_y,optuna,46,0.009674189388076106,0.04609823624879727,22.0
Rosenbrock,norm,noisy_y,optuna,47,0.05222335113522438,0.1251832300283879,
Rosenbrock,norm,noisy_y,optuna,48,0.09219289301881194,0.5511667625053668,
Rosenbrock,norm,noisy_y,optuna,49,0.12213657145982473,0.12525632963563352,
Rastrigin,raw,clean,random,0,9.480293574394796,2.239977947348257,
Rastrigin,raw,clean,random,1,4.434189048090474,1.9418162219230635,
Rastrigin,raw,clean,random,2,6.4787836047274645,0.9718039211894778,
Rastrigin,raw,clean,random,3,8.980999232832328,1.126937018496189,
Rastrigin,raw,clean,random,4,0.9294953770377035,0.06888533600790142,13.0
Rastrigin,raw,clean,random,5,4.185686866580344,1.1040901970397576,
Rastrigin,raw,clean,random,6,10.567443037835321,2.0543832304749183,
Rastrigin,raw,clean,random,7,8.165217757376944,2.0958858801003686,
Rastrigin,raw,clean,random,8,5.19349445847906,1.5352253994950258,
Rastrigin,raw,clean,random,9,2.147229040464591,1.3804266838662786,
Rastrigin,raw,clean,random,10,11.882390857051734,1.7982245355505526,
Rastrigin,raw,clean,random,11,4.093625444738887,1.508343219772164,
Rastrigin,raw,clean,random,12,4.078456196329423,0.14864559323029303,
Rastrigin,raw,clean,random,13,6.982487721029884,1.3196827705535876,
Rastrigin,raw,clean,random,14,2.3939195737949532,1.0393151136128318,
Rastrigin,raw,clean,random,15,6.352941556462529,0.18981055159313967,
Rastrigin,raw,clean,random,16,6.785275216675606,1.171025487945513,
Rastrigin,raw,clean,random,17,5.803417227991975,2.2534969689846664,
Rastrigin,raw,clean,random,18,5.9964484424690845,2.2204308511618702,
Rastrigin,raw,clean,random,19,5.713683889239457,0.1786272209233221,
Rastrigin,raw,clean,random,20,7.0446221440674,2.3277055038965844,
Rastrigin,raw,clean,random,21,5.204242580586785,1.2779725866520084,
Rastrigin,raw,clean,random,22,1.136728568461134,1.0215983414673155,
Rastrigin,raw,clean,random,23,9.066688578430977,2.3288913481828293,
Rastrigin,raw,clean,random,24,5.863406496291535,2.1919834734939836,
Rastrigin,raw,clean,random,25,4.914946507925084,1.9783311595277115,
Rastrigin,raw,clean,random,26,10.56099337033093,1.8814505332968627,
Rastrigin,raw,clean,random,27,9.531265781167532,2.7811496251824073,
Rastrigin,raw,clean,random,28,9.577712599848791,1.1771664486000506,
Rastrigin,raw,clean,random,29,9.53658310383028,1.5806454674016894,
Rastrigin,raw,clean,random,30,2.959937171316902,1.3976971497818336,
Rastrigin,raw,clean,random,31,3.1670373720927003,1.468172210495736,
Rastrigin,raw,clean,random,32,7.090596548951904,0.9369604750091243,
Rastrigin,raw,clean,random,33,9.107017446495426,2.8903579526800707,
Rastrigin,raw,clean,random,34,2.462783075709474,1.0326085307301414,
Rastrigin,raw,clean,random,35,4.026531208300149,1.9751849057563355,
Rastrigin,raw,clean,random,36,2.675355448599735,1.0690216986936167,
Rastrigin,raw,clean,random,37,12.156711389454173,2.81917407938955,
Rastrigin,raw,clean,random,38,3.3834158029020536,1.4367633064509857,
Rastrigin,raw,clean,random,39,2.4662869805303345,1.3985187612561378,
Rastrigin,raw,clean,random,40,8.008285989398834,2.3006921163142255,
Rastrigin,raw,clean,random,41,4.172434311680053,1.056081234388155,
Rastrigin,raw,clean,random,42,5.2260950704582,0.16649373732376338,
Rastrigin,raw,clean,random,43,4.706688253658141,1.523919853091798,
Rastrigin,raw,clean,random,44,6.865419684461827,1.336360044019879,
Rastrigin,raw,clean,random,45,3.087413678988522,0.940480533744142,
Rastrigin,raw,clean,random,46,5.184844472966299,1.97957627940461,
Rastrigin,raw,clean,random,47,3.0408490634387455,1.4646986971629612,
Rastrigin,raw,clean,random,48,6.477260154919627,1.5113587871744982,
Rastrigin,raw,clean,random,49,15.815332527882928,2.259853161227,
Rastrigin,raw,clean,tpe,0,1.2681046864889467,0.9620204173826677,
Rastrigin,raw,clean,tpe,1,4.077023989448998,1.9943088741060757,
Rastrigin,raw,clean,tpe,2,1.1475101718624927,0.9746956689507661,
Rastrigin,raw,clean,tpe,3,0.014922661558660621,0.008673415656446436,47.0
Rastrigin,raw,clean,tpe,4,1.0026673501524002,0.9920312593553009,
Rastrigin,raw,clean,tpe,5,4.018423472098942,1.995688686103786,
Rastrigin,raw,clean,tpe,6,3.9903530617909624,1.986631744451009,
Rastrigin,raw,clean,tpe,7,0.9975760188467859,0.9916115378278777,68.0
Rastrigin,raw,clean,tpe,8,1.9919326792721606,1.4050713036211169,
Rastrigin,raw,clean,tpe,9,7.970465383166216,2.8075110767413105,
Rastrigin,raw,clean,tpe,10,0.9987752773835012,0.9992556994844678,80.0
Rastrigin,raw,clean,tpe,11,1.9963183562660376,1.4097244673807139,
Rastrigin,raw,clean,tpe,12,1.0026975670833913,0.9889689993054105,
Rastrigin,raw,clean,tpe,13,5.786363826959795,2.2717465303873716,
Rastrigin,raw,clean,tpe,14,0.9990793061721739,0.998659985178591,64.0
Rastrigin,raw,clean,tpe,15,0.9953812302699916,0.9935083270394496,41.0
Rastrigin,raw,clean,tpe,16,0.006097618834957075,0.00554410216485299,19.0
Rastrigin,raw,clean,tpe,17,2.1533003007915887,1.4098740213983325,
Rastrigin,raw,clean,tpe,18,4.985795187934441,2.231552663798728,
Rastrigin,raw,clean,tpe,19,1.9993158212964453,1.4133459674224307,
Rastrigin,raw,clean,tpe,20,1.9944769252773433,1.4065935299725454,
Rastrigin,raw,clean,tpe,21,1.0263719044462398,1.0063541656646096,
Rastrigin,raw,clean,tpe,22,0.0033887426693901546,0.004133023498563897,33.0
Rastrigin,raw,clean,tpe,23,4.9775373990482095,2.2276475998188245,
Rastrigin,raw,clean,tpe,24,4.176983305183464,1.5062934155814656,
Rastrigin,raw,clean,tpe,25,0.008653555451335393,0.006604770115528142,45.0
Rastrigin,raw,clean,tpe,26,3.9905828348845382,1.9948866817550546,
Rastrigin,raw,clean,tpe,27,1.0041765423422433,0.9885080456833072,
Rastrigin,raw,clean,tpe,28,1.0026127744586297,0.9909618987228549,
Rastrigin,raw,clean,tpe,29,1.1110489664967709,1.0171480118280751,
Rastrigin,raw,clean,tpe,30,2.959937171316902,1.3976971497818336,
Rastrigin,raw,clean,tpe,31,1.026457375095962,0.9834376851223489,
Rastrigin,raw,clean,tpe,32,0.023790482829198822,0.010952165145366562,33.0
Rastrigin,raw,clean,tpe,33,7.972059495751955,2.8190657535109622,
Rastrigin,raw,clean,tpe,34,3.63658719327384,1.11114135738087,
Rastrigin,raw,clean,tpe,35,1.9988442790230323,1.4108573973302463,
Rastrigin,raw,clean,tpe,36,4.134900281755321,1.9620842598571397,
Rastrigin,raw,clean,tpe,37,1.997723580965637,1.4010977861271585,
Rastrigin,raw,clean,tpe,38,0.9974484839934874,0.9985011213280492,63.0
Rastrigin,raw,clean,tpe,39,4.975615289845999,2.226456040180875,
Rastrigin,raw,clean,tpe,40,1.0141783183522861,0.9954256910421438,
Rastrigin,raw,clean,tpe,41,0.1497079732989839,0.027497300049065643,36.0
Rastrigin,raw,clean,tpe,42,1.9938466324840434,1.4090442150819535,
Rastrigin,raw,clean,tpe,43,7.960576738392298,2.812906102363205,
Rastrigin,raw,clean,tpe,44,4.983304781512361,2.2197065150806328,
Rastrigin,raw,clean,tpe,45,5.077458027551799,2.224177411758567,
Rastrigin,raw,clean,tpe,46,0.9955623306281218,0.9932394202827979,70.0
Rastrigin,raw,clean,tpe,47,5.001664528350185,2.2334898547971656,
Rastrigin,raw,clean,tpe,48,2.4134117629997434,1.3903208171794825,
Rastrigin,raw,clean,tpe,49,0.003091881309217115,0.003947824128247252,41.0
Rastrigin,raw,clean,tpe_gradw,0,1.252489901817846,0.9589285143467595,
Rastrigin,raw,clean,tpe_gradw,1,7.441878299654572,0.8081913783203875,
Rastrigin,raw,clean,tpe_gradw,2,0.08888040978010281,0.021181445620117915,50.0
Rastrigin,raw,clean,tpe_gradw,3,8.918892075947618,2.363482385706763,
Rastrigin,raw,clean,tpe_gradw,4,3.2892519113463834,1.0417363061375517,
Rastrigin,raw,clean,tpe_gradw,5,4.185686866580344,1.1040901970397576,
Rastrigin,raw,clean,tpe_gradw,6,4.513879204886194,1.0811426269984499,
Rastrigin,raw,clean,tpe_gradw,7,6.041943118568225,1.3773185454777082,
Rastrigin,raw,clean,tpe_gradw,8,1.1029085072121347,0.9728507415780909,
Rastrigin,raw,clean,tpe_gradw,9,2.3166982560331135,1.4093867587861229,
Rastrigin,raw,clean,tpe_gradw,10,4.511289956658185,1.3180975024195865,
Rastrigin,raw,clean,tpe_gradw,11,3.1204545874490996,1.3350891995153535,
Rastrigin,raw,clean,tpe_gradw,12,2.5404957483726918,1.4449941838569447,
Rastrigin,raw,clean,tpe_gradw,13,3.129039095454935,1.067737002589547,
Rastrigin,raw,clean,tpe_gradw,14,2.3939195737949532,1.0393151136128318,
Rastrigin,raw,clean,tpe_gradw,15,1.2322468677465146,1.0079380792994441,
Rastrigin,raw,clean,tpe_gradw,16,2.9118958606489187,0.9501944208426127,
Rastrigin,raw,clean,tpe_gradw,17,1.564244365097096,1.026040106724497,
Rastrigin,raw,clean,tpe_gradw,18,2.0741149115823667,1.058420424044641,
Rastrigin,raw,clean,tpe_gradw,19,2.1739579186317357,1.4324216412398545,
Rastrigin,raw,clean,tpe_gradw,20,6.618794707796603,1.3147279672382621,
Rastrigin,raw,clean,tpe_gradw,21,4.341033868408264,0.8823434484330929,
Rastrigin,raw,clean,tpe_gradw,22,4.8635017132793585,1.5283076900163006,
Rastrigin,raw,clean,tpe_gradw,23,4.579796769008272,0.157344593610026,
Rastrigin,raw,clean,tpe_gradw,24,1.1056327481366424,0.07505246655046709,
Rastrigin,raw,clean,tpe_gradw,25,3.655725663260938,1.068457476032458,
Rastrigin,raw,clean,tpe_gradw,26,5.661561752553624,1.9754026196622168,
Rastrigin,raw,clean,tpe_gradw,27,2.407314032270314,0.9794825623582608,
Rastrigin,raw,clean,tpe_gradw,28,0.4488749584674139,0.047677329845649125,50.0
Rastrigin,raw,clean,tpe_gradw,29,5.183373808339098,1.4981604103707298,
Rastrigin,raw,clean,tpe_gradw,30,2.959937171316902,1.3976971497818336,
Rastrigin,raw,clean,tpe_gradw,31,2.4433314833939583,1.0575276323369833,
Rastrigin,raw,clean,tpe_gradw,32,5.63101569888258,0.17540835039279667,
Rastrigin,raw,clean,tpe_gradw,33,4.811729303280362,1.4976354828850822,
Rastrigin,raw,clean,tpe_gradw,34,2.860220740650199,0.936211895269279,
Rastrigin,raw,clean,tpe_gradw,35,2.8784769453838095,0.9448552750413219,
Rastrigin,raw,clean,tpe_gradw,36,4.447970589780812,1.1219031366342944,
Rastrigin,raw,clean,tpe_gradw,37,3.37986084773139,1.0739290769323693,
Rastrigin,raw,clean,tpe_gradw,38,3.3834158029020536,1.4367633064509857,
Rastrigin,raw,clean,tpe_gradw,39,4.404431953052157,0.15266855101756632,
Rastrigin,raw,clean,tpe_gradw,40,1.0008374335887709,0.9913223368462629,
Rastrigin,raw,clean,tpe_gradw,41,1.2885151771540606,1.0334768057511163,
Rastrigin,raw,clean,tpe_gradw,42,0.045435160992759904,0.015138984952359685,44.0
Rastrigin,raw,clean,tpe_gradw,43,1.7468946106240182,0.9467028982353072,
Rastrigin,raw,clean,tpe_gradw,44,3.9629549542866123,0.9385255609253397,
Rastrigin,raw,clean,tpe_gradw,45,3.678729966175574,0.9782153062496084,
Rastrigin,raw,clean,tpe_gradw,46,10.046733905620329,3.164923600240224,
Rastrigin,raw,clean,tpe_gradw,47,4.9583642794454015,0.8750315682326734,
Rastrigin,raw,clean,tpe_gradw,48,1.0480291124347048,0.9866343533458893,
Rastrigin,raw,clean,tpe_gradw,49,5.116345952080682,2.222137485432493,
Rastrigin,raw,clean,tpe_gp,0,4.798316780914368,1.29736954598456,
Rastrigin,raw,clean,tpe_gp,1,1.2662042768550457,1.0175168979476663,
Rastrigin,raw,clean,tpe_gp,2,10.06958209589657,3.1323583257819694,
Rastrigin,raw,clean,tpe_gp,3,3.992644276526274,1.9828937125805646,
Rastrigin,raw,clean,tpe_gp,4,1.138028533467626,1.0021929780723635,
Rastrigin,raw,clean,tpe_gp,5,4.037256766083718,1.99186921061049,
Rastrigin,raw,clean,tpe_gp,6,1.0214635667871157,1.0035811467593514,
Rastrigin,raw,clean,tpe_gp,7,9.505361144564425,2.753389385047606,
Rastrigin,raw,clean,tpe_gp,8,2.577740718973871,1.461503304504413,
Rastrigin,raw,clean,tpe_gp,9,0.1815894436135963,0.030277021458614464,44.0
Rastrigin,raw,clean,tpe_gp,10,1.1087297597024737,1.005606567498936,
Rastrigin,raw,clean,tpe_gp,11,2.019062552545396,1.3996222675600811,
Rastrigin,raw,clean,tpe_gp,12,1.001367084116552,0.994221134054398,
Rastrigin,raw,clean,tpe_gp,13,9.944407824476771,2.9172204910685164,
Rastrigin,raw,clean,tpe_gp,14,1.0144482692973966,1.0032537313628385,
Rastrigin,raw,clean,tpe_gp,15,7.354907725690428,2.113044221853193,
Rastrigin,raw,clean,tpe_gp,16,2.395533338846839,1.3692532733069678,
Rastrigin,raw,clean,tpe_gp,17,1.0984764927474302,0.9871084324965215,
Rastrigin,raw,clean,tpe_gp,18,2.077770755767112,1.4269349076638098,
Rastrigin,raw,clean,tpe_gp,19,2.041219132128546,1.4212436096737668,
Rastrigin,raw,clean,tpe_gp,20,5.053815247949448,2.243966159967443,
Rastrigin,raw,clean,tpe_gp,21,7.6902471811306015,2.3198288177832738,
Rastrigin,raw,clean,tpe_gp,22,4.041608921773657,1.5067760901032752,
Rastrigin,raw,clean,tpe_gp,23,4.980429740337966,2.2286148182709975,
Rastrigin,raw,clean,tpe_gp,24,6.1467317285742915,2.295886369010473,
Rastrigin,raw,clean,tpe_gp,25,1.1646774562561433,1.0238408757498345,
Rastrigin,raw,clean,tpe_gp,26,1.9997646188338116,1.4105625657906982,
Rastrigin,raw,clean,tpe_gp,27,2.30266291696897,1.4451489200858487,
Rastrigin,raw,clean,tpe_gp,28,4.6800793655035555,1.3424717228823033,
Rastrigin,raw,clean,tpe_gp,29,2.1419561577702666,1.390332700579041,
Rastrigin,raw,clean,tpe_gp,30,1.2506996696774202,0.9841702387898172,
Rastrigin,raw,clean,tpe_gp,31,7.9613433727846505,2.8129169884396323,
Rastrigin,raw,clean,tpe_gp,32,6.047048150759332,2.2636562972927585,
Rastrigin,raw,clean,tpe_gp,33,5.4807457609187615,2.17436700882065,
Rastrigin,raw,clean,tpe_gp,34,10.0471435732834,3.1242933217605002,
Rastrigin,raw,clean,tpe_gp,35,2.134964994539807,1.041615120501777,
Rastrigin,raw,clean,tpe_gp,36,8.935193775381205,1.877399453351528,
Rastrigin,raw,clean,tpe_gp,37,1.4485636884234978,1.0417580488810516,
Rastrigin,raw,clean,tpe_gp,38,1.0030971392788928,0.996179417577019,
Rastrigin,raw,clean,tpe_gp,39,4.002886207414846,1.9791757650806383,
Rastrigin,raw,clean,tpe_gp,40,4.128218003536379,1.9840334979842318,
Rastrigin,raw,clean,tpe_gp,41,1.178284097033103,0.9786893190222453,
Rastrigin,raw,clean,tpe_gp,42,0.7772837585895047,0.06300072803807502,21.0
Rastrigin,raw,clean,tpe_gp,43,9.781462200403274,3.006858441160815,
Rastrigin,raw,clean,tpe_gp,44,0.021722293611031063,0.010465290993701816,34.0
Rastrigin,raw,clean,tpe_gp,45,2.1180381215695476,0.930870930432307,
Rastrigin,raw,clean,tpe_gp,46,2.0758643304909086,1.3902995820892903,
Rastrigin,raw,clean,tpe_gp,47,5.317451357329228,2.224641701873979,
Rastrigin,raw,clean,tpe_gp,48,5.065963971992975,2.238615472534881,
Rastrigin,raw,clean,tpe_gp,49,1.1242126909804426,0.9903114177688103,
Rastrigin,raw,clean,tpe_gradw_gp,0,3.4949453443654512,1.3239469834960402,
Rastrigin,raw,clean,tpe_gradw_gp,1,7.950953333563703,2.1182127860879,
Rastrigin,raw,clean,tpe_gradw_gp,2,2.8933934421244842,1.443708430144009,
Rastrigin,raw,clean,tpe_gradw_gp,3,0.03431732929195874,0.013153946418543736,77.0
Rastrigin,raw,clean,tpe_gradw_gp,4,4.808055807990694,0.8522666398863864,
Rastrigin,raw,clean,tpe_gradw_gp,5,1.3968817154845823,1.0021692608769326,
Rastrigin,raw,clean,tpe_gradw_gp,6,4.949239550214942,1.9836988197908612,
Rastrigin,raw,clean,tpe_gradw_gp,7,0.3594543430022128,0.04266039141665906,51.0
Rastrigin,raw,clean,tpe_gradw_gp,8,2.6714974297291256,0.11761297654591782,
Rastrigin,raw,clean,tpe_gradw_gp,9,1.6111343095674684,0.9917889767968,
Rastrigin,raw,clean,tpe_gradw_gp,10,5.580368666084963,2.23375348124275,
Rastrigin,raw,clean,tpe_gradw_gp,11,2.2506893692801206,0.927766367355896,
Rastrigin,raw,clean,tpe_gradw_gp,12,5.907236689987474,1.910854215221443,
Rastrigin,raw,clean,tpe_gradw_gp,13,2.3570977787488516,1.4085050090220446,
Rastrigin,raw,clean,tpe_gradw_gp,14,1.988842129239103,0.10171044890438716,
Rastrigin,raw,clean,tpe_gradw_gp,15,1.9439574992929813,1.0391269272393282,
